x,rho,vx,P,E
7.05000000e-01,2.29085023e-01,8.41158374e-01,2.93699242e-01,5.21571094e-01
7.15000000e-01,2.27498010e-01,8.42128399e-01,2.94135353e-01,5.21849517e-01
7.25000000e-01,2.27401870e-01,8.42222866e-01,2.94370857e-01,5.22186757e-01
7.35000000e-01,2.27599238e-01,8.41975836e-01,2.94393029e-01,5.22242667e-01
7.45000000e-01,2.28016579e-01,8.41367367e-01,2.94207584e-01,5.21995671e-01
7.55000000e-01,2.28326158e-01,8.39647019e-01,2.93570232e-01,5.20819115e-01
7.65000000e-01,2.28556139e-01,8.38681510e-01,2.93126492e-01,5.20049426e-01
7.75000000e-01,2.28776333e-01,8.38732186e-01,2.93037480e-01,5.20003079e-01
7.85000000e-01,2.29018314e-01,8.39183105e-01,2.93138061e-01,5.20325695e-01
7.95000000e-01,2.29488393e-01,8.41117715e-01,2.93780241e-01,5.21827440e-01
8.05000000e-01,2.30200743e-01,8.44044595e-01,2.94851838e-01,5.24254446e-01
8.15000000e-01,2.30585984e-01,8.44626959e-01,2.95260808e-01,5.25118478e-01
8.25000000e-01,2.30761638e-01,8.44377459e-01,2.95361978e-01,5.25284259e-01
8.35000000e-01,2.30737075e-01,8.43843164e-01,2.95087920e-01,5.24760372e-01
8.45000000e-01,2.30482050e-01,8.40159662e-01,2.94287840e-01,5.22754672e-01
8.55000000e-01,2.28144426e-01,8.22344515e-01,2.89167285e-01,5.10870631e-01
8.65000000e-01,2.11597238e-01,7.02184225e-01,2.55152498e-01,4.34874963e-01
8.75000000e-01,1.53089906e-01,2.80681861e-01,1.45625794e-01,2.24458157e-01
8.85000000e-01,1.28082828e-01,2.94900310e-02,1.04245241e-01,1.56415738e-01
8.95000000e-01,1.25270799e-01,2.51014768e-03,1.00362036e-01,1.50535922e-01
9.05000000e-01,1.25022640e-01,2.09201615e-04,1.00030194e-01,1.50037792e-01
9.15000000e-01,1.25001879e-01,1.73535705e-05,1.00002505e-01,1.49996257e-01
9.25000000e-01,1.25000155e-01,1.42915069e-06,1.00000206e-01,1.49992810e-01
9.35000000e-01,1.25000013e-01,1.16873172e-07,1.00000017e-01,1.49992526e-01
9.45000000e-01,1.25000001e-01,9.49333997e-09,1.00000001e-01,1.49992502e-01
9.55000000e-01,1.25000000e-01,7.66094280e-10,1.00000000e-01,1.49992501e-01
9.65000000e-01,1.25000000e-01,6.14090630e-11,1.00000000e-01,1.49992500e-01
9.75000000e-01,1.25000000e-01,4.88327661e-12,1.00000000e-01,1.49992500e-01
9.85000000e-01,1.25000000e-01,3.85230630e-13,1.00000000e-01,1.49992500e-01
9.95000000e-01,1.25000000e-01,3.72825510e-14,1.00000000e-01,1.49992500e-01
