x,rho,vx,P,E
3.52500000e-01,7.05614045e-01,4.25934654e-01,5.58451035e-01,9.01641037e-01
3.57500000e-01,6.94825284e-01,4.43615320e-01,5.44272837e-01,8.84737353e-01
3.62500000e-01,6.84114772e-01,4.61317173e-01,5.30397709e-01,8.68351227e-01
3.67500000e-01,6.73494429e-01,4.79011898e-01,5.16800373e-01,8.52429258e-01
3.72500000e-01,6.62987201e-01,4.96675164e-01,5.03461813e-01,8.36929864e-01
3.77500000e-01,6.52609702e-01,5.14312460e-01,4.90381413e-01,8.21848622e-01
3.82500000e-01,6.42386122e-01,5.31978462e-01,4.77605483e-01,8.07270390e-01
3.87500000e-01,6.32289162e-01,5.49685939e-01,4.65132157e-01,7.93187901e-01
3.92500000e-01,6.22277706e-01,5.67392255e-01,4.52928435e-01,7.79524851e-01
3.97500000e-01,6.12345842e-01,5.85068512e-01,4.40976086e-01,7.66235629e-01
4.02500000e-01,6.02511793e-01,6.02701057e-01,4.29267466e-01,7.53299777e-01
4.07500000e-01,5.92802400e-01,6.20294839e-01,4.17808029e-01,7.40725721e-01
4.12500000e-01,5.83235334e-01,6.37864409e-01,4.06609273e-01,7.28534189e-01
4.17500000e-01,5.73811260e-01,6.55418408e-01,3.95678759e-01,7.16735459e-01
4.22500000e-01,5.64519852e-01,6.72952013e-01,3.85016671e-01,7.05321607e-01
4.27500000e-01,5.55352117e-01,6.90450153e-01,3.74619729e-01,6.94275622e-01
4.32500000e-01,5.46308297e-01,7.07891495e-01,3.64486147e-01,6.83582262e-01
4.37500000e-01,5.37397731e-01,7.25244094e-01,3.54617595e-01,6.73229757e-01
4.42500000e-01,5.28638433e-01,7.42455883e-01,3.45023175e-01,6.63212408e-01
4.47500000e-01,5.20066336e-01,7.59445275e-01,3.35732457e-01,6.53549489e-01
4.52500000e-01,5.11755667e-01,7.76080533e-01,3.26817097e-01,6.44316609e-01
4.57500000e-01,5.03844870e-01,7.92122964e-01,3.18415159e-01,6.35669804e-01
4.62500000e-01,4.96561875e-01,8.07128871e-01,3.10753016e-01,6.27850577e-01
4.67500000e-01,4.90238351e-01,8.20361828e-01,3.04156127e-01,6.21174998e-01
4.72500000e-01,4.85277669e-01,8.30846331e-01,2.99015054e-01,6.15995109e-01
4.77500000e-01,4.81982126e-01,8.37844549e-01,2.95688787e-01,6.12682752e-01
4.82500000e-01,4.79824259e-01,8.40504366e-01,2.93580482e-01,6.09834051e-01
4.87500000e-01,4.80072764e-01,8.42699799e-01,2.93473113e-01,6.10647805e-01
4.92500000e-01,4.80173874e-01,8.43005906e-01,2.93468064e-01,6.10800020e-01
4.97500000e-01,4.79610956e-01,8.42989482e-01,2.93173902e-01,6.10152137e-01
5.02500000e-01,4.78981640e-01,8.42582588e-01,2.92815664e-01,6.09226947e-01
5.07500000e-01,4.79661281e-01,8.40757141e-01,2.93487650e-01,6.09739166e-01
5.12500000e-01,4.80632841e-01,8.39264132e-01,2.94349338e-01,6.10772236e-01
5.17500000e-01,4.81507419e-01,8.38750135e-01,2.95038769e-01,6.11906692e-01
5.22500000e-01,4.80865273e-01,8.40637953e-01,2.94310682e-01,6.11351003e-01
5.27500000e-01,4.80077628e-01,8.42611419e-01,2.93374565e-01,6.10465964e-01
5.32500000e-01,4.79121456e-01,8.43871976e-01,2.92659577e-01,6.09563382e-01
5.37500000e-01,4.78736755e-01,8.43537785e-01,2.92465901e-01,6.09000922e-01
5.42500000e-01,4.79874708e-01,8.41089598e-01,2.93596620e-01,6.10112204e-01
5.47500000e-01,4.80581004e-01,8.39274675e-01,2.94233140e-01,6.10583943e-01
5.52500000e-01,4.81037813e-01,8.39561990e-01,2.94511420e-01,6.11278242e-01
5.57500000e-01,4.80511022e-01,8.41020760e-01,2.94061118e-01,6.11006171e-01
5.62500000e-01,4.80707618e-01,8.41709889e-01,2.93847222e-01,6.11033590e-01
5.67500000e-01,4.81540639e-01,8.41093148e-01,2.94134179e-01,6.11509207e-01
5.72500000e-01,4.81696304e-01,8.40715808e-01,2.94292174e-01,6.11648403e-01
5.77500000e-01,4.81399313e-01,8.41469452e-01,2.93975109e-01,6.11373025e-01
5.82500000e-01,4.80287212e-01,8.41286816e-01,2.93761422e-01,6.10584983e-01
5.87500000e-01,4.80692777e-01,8.39332143e-01,2.94597503e-01,6.11193011e-01
5.92500000e-01,4.80297961e-01,8.38121292e-01,2.95129258e-01,6.11363756e-01
5.97500000e-01,4.79852903e-01,8.38983989e-01,2.94714161e-01,6.10931961e-01
6.02500000e-01,4.79836646e-01,8.40491985e-01,2.93980693e-01,6.10433719e-01
6.07500000e-01,4.80297128e-01,8.40952017e-01,2.93608405e-01,6.10223723e-01
6.12500000e-01,4.81530967e-01,8.41835665e-01,2.93240340e-01,6.10465956e-01
6.17500000e-01,4.81631665e-01,8.43175632e-01,2.92604373e-01,6.10091462e-01
6.22500000e-01,4.80774728e-01,8.44391756e-01,2.92020651e-01,6.09404651e-01
6.27500000e-01,4.81659178e-01,8.41345698e-01,2.93442293e-01,6.10615687e-01
6.32500000e-01,4.82495703e-01,8.37879358e-01,2.95220005e-01,6.12173947e-01
6.37500000e-01,4.85778879e-01,8.36122269e-01,2.96367926e-01,6.14333779e-01
6.42500000e-01,4.85075321e-01,8.41049201e-01,2.93810360e-01,6.12255856e-01
6.47500000e-01,4.86097740e-01,8.47465925e-01,2.92132008e-01,6.12733436e-01
6.52500000e-01,4.88592592e-01,8.46890745e-01,2.92484315e-01,6.13919688e-01
6.57500000e-01,4.88955010e-01,8.39345004e-01,2.95793667e-01,6.15902729e-01
6.62500000e-01,4.73715655e-01,8.34592697e-01,2.96178810e-01,6.09228132e-01
6.67500000e-01,3.94165047e-01,8.37641970e-01,2.94478971e-01,5.79978155e-01
6.72500000e-01,2.49177206e-01,8.39867932e-01,2.94116907e-01,5.29035380e-01
6.77500000e-01,2.11052478e-01,8.43438580e-01,2.93314637e-01,5.15020125e-01
6.82500000e-01,2.11253572e-01,8.49801912e-01,2.92423208e-01,5.14892668e-01
6.87500000e-01,2.12924331e-01,8.48342863e-01,2.90965170e-01,5.13045222e-01
6.92500000e-01,2.19275806e-01,8.43011100e-01,2.91461248e-01,5.15086131e-01
6.97500000e-01,2.27684952e-01,8.35869593e-01,2.92902487e-01,5.18870994e-01
7.02500000e-01,2.32749458e-01,8.31036082e-01,2.95310616e-01,5.23314605e-01
7.07500000e-01,2.32331457e-01,8.33372005e-01,2.97634993e-01,5.27108300e-01
7.12500000e-01,2.31267480e-01,8.40356070e-01,2.96479240e-01,5.26356978e-01
7.17500000e-01,2.29967806e-01,8.47411970e-01,2.94519144e-01,5.24327379e-01
7.22500000e-01,2.28364789e-01,8.52295537e-01,2.91853069e-01,5.20700684e-01
7.27500000e-01,2.27908511e-01,8.47000601e-01,2.90179870e-01,5.16999968e-01
7.32500000e-01,2.29082687e-01,8.34695931e-01,2.92230272e-01,5.18126426e-01
7.37500000e-01,2.30234696e-01,8.28237390e-01,2.93728363e-01,5.19538389e-01
7.42500000e-01,2.31397981e-01,8.34402138e-01,2.94660951e-01,5.22522081e-01
7.47500000e-01,2.31841303e-01,8.41250313e-01,2.94918114e-01,5.24392340e-01
7.52500000e-01,2.32523054e-01,8.37331681e-01,2.95680983e-01,5.25013087e-01
7.57500000e-01,2.30277803e-01,8.45015745e-01,2.90785177e-01,5.18371076e-01
7.62500000e-01,2.30373769e-01,8.53432580e-01,2.91196021e-01,5.20668234e-01
7.67500000e-01,2.32093546e-01,8.59583934e-01,2.95933811e-01,5.29623689e-01
7.72500000e-01,2.35184408e-01,8.55826259e-01,3.05172677e-01,5.43865196e-01
7.77500000e-01,2.33366378e-01,8.48467999e-01,3.02288755e-01,5.37410450e-01
7.82500000e-01,2.28007632e-01,8.25108921e-01,2.91340700e-01,5.14603538e-01
7.87500000e-01,2.23146542e-01,8.16433007e-01,2.81205763e-01,4.96158153e-01
7.92500000e-01,2.23154596e-01,8.17726764e-01,2.81278489e-01,4.96505818e-01
7.97500000e-01,2.27298005e-01,8.33151149e-01,2.90105841e-01,5.14025419e-01
8.02500000e-01,2.35001444e-01,8.59967772e-01,3.06588561e-01,5.46756869e-01
8.07500000e-01,2.35055710e-01,8.72860516e-01,3.06746229e-01,5.49639105e-01
8.12500000e-01,2.32716395e-01,8.68368415e-01,3.01786720e-01,5.40398940e-01
8.17500000e-01,2.24903955e-01,8.23217879e-01,2.84405793e-01,5.02794679e-01
8.22500000e-01,2.23306134e-01,7.92318818e-01,2.80645051e-01,4.91038876e-01
8.27500000e-01,2.23210245e-01,8.05122967e-01,2.79549199e-01,4.91647840e-01
8.32500000e-01,2.28511921e-01,8.41037011e-01,2.90389924e-01,5.16381290e-01
8.37500000e-01,2.35198222e-01,8.70489473e-01,3.04964904e-01,5.46535438e-01
8.42500000e-01,2.36281063e-01,8.66465977e-01,3.07362836e-01,5.49716777e-01
8.47500000e-01,2.33745808e-01,8.51140873e-01,3.01721298e-01,5.37226818e-01
8.52500000e-01,2.30477897e-01,8.47286142e-01,2.94248662e-01,5.24080253e-01
8.57500000e-01,2.33619842e-01,8.42537324e-01,3.00850350e-01,5.34172721e-01
8.62500000e-01,2.36647328e-01,8.16716020e-01,3.06904809e-01,5.39259046e-01
8.67500000e-01,1.90178161e-01,5.82450552e-01,2.17006365e-01,3.57752115e-01
8.72500000e-01,1.27557369e-01,2.83807943e-02,1.03943671e-01,1.55959082e-01
8.77500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
8.82500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
8.87500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
8.92500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
8.97500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.02500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.07500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.12500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.17500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.22500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.27500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.32500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.37500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.42500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.47500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.52500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.57500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.62500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.67500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.72500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.77500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.82500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.87500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.92500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.97500000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
