x,rho,vx,P,E
1.76250000e-01,9.99765878e-01,3.02272128e-04,9.99609829e-01,1.49933982e+00
1.78750000e-01,9.99679721e-01,4.13518082e-04,9.99466265e-01,1.49912453e+00
1.81250000e-01,9.99566386e-01,5.59864925e-04,9.99277429e-01,1.49884136e+00
1.83750000e-01,9.99419003e-01,7.50191156e-04,9.99031889e-01,1.49847319e+00
1.86250000e-01,9.99229534e-01,9.94887578e-04,9.98716279e-01,1.49800001e+00
1.88750000e-01,9.98988747e-01,1.30589945e-03,9.98315253e-01,1.49739886e+00
1.91250000e-01,9.98686227e-01,1.69670801e-03,9.97811522e-01,1.49664389e+00
1.93750000e-01,9.98310456e-01,2.18224073e-03,9.97185984e-01,1.49570657e+00
1.96250000e-01,9.97848942e-01,2.77870352e-03,9.96417967e-01,1.49455607e+00
1.98750000e-01,9.97288425e-01,3.50333374e-03,9.95485563e-01,1.49315981e+00
2.01250000e-01,9.96615126e-01,4.37407895e-03,9.94366083e-01,1.49148409e+00
2.03750000e-01,9.95815061e-01,5.40921331e-03,9.93036579e-01,1.48949496e+00
2.06250000e-01,9.94874377e-01,6.62690925e-03,9.91474432e-01,1.48715914e+00
2.08750000e-01,9.93779713e-01,8.04478718e-03,9.89657972e-01,1.48444490e+00
2.11250000e-01,9.92518561e-01,9.67946832e-03,9.87567086e-01,1.48132306e+00
2.13750000e-01,9.91079592e-01,1.15461561e-02,9.85183786e-01,1.47776786e+00
2.16250000e-01,9.89452955e-01,1.36582691e-02,9.82492709e-01,1.47375767e+00
2.18750000e-01,9.87630507e-01,1.60271451e-02,9.79481503e-01,1.46927564e+00
2.21250000e-01,9.85605981e-01,1.86618277e-02,9.76141108e-01,1.46431008e+00
2.23750000e-01,9.83375082e-01,2.15689430e-02,9.72465904e-01,1.45885467e+00
2.26250000e-01,9.80935509e-01,2.47526652e-02,9.68453729e-01,1.45290847e+00
2.28750000e-01,9.78286907e-01,2.82147651e-02,9.64105787e-01,1.44647577e+00
2.31250000e-01,9.75430766e-01,3.19547301e-02,9.59426446e-01,1.43956572e+00
2.33750000e-01,9.72370268e-01,3.59699430e-02,9.54422966e-01,1.43219192e+00
2.36250000e-01,9.69110105e-01,4.02559028e-02,9.49105153e-01,1.42437179e+00
2.38750000e-01,9.65656267e-01,4.48064737e-02,9.43484989e-01,1.41612606e+00
2.41250000e-01,9.62015824e-01,4.96141463e-02,9.37576241e-01,1.40747808e+00
2.43750000e-01,9.58196713e-01,5.46703008e-02,9.31394070e-01,1.39845320e+00
2.46250000e-01,9.54207522e-01,5.99654596e-02,9.24954665e-01,1.38907823e+00
2.48750000e-01,9.50057299e-01,6.54895241e-02,9.18274893e-01,1.37938081e+00
2.51250000e-01,9.45755372e-01,7.12319889e-02,9.11371990e-01,1.36938901e+00
2.53750000e-01,9.41311198e-01,7.71821310e-02,9.04263295e-01,1.35913086e+00
2.56250000e-01,9.36734226e-01,8.33291728e-02,8.96966019e-01,1.34863398e+00
2.58750000e-01,9.32033785e-01,8.96624187e-02,8.89497052e-01,1.33792534e+00
2.61250000e-01,9.27219001e-01,9.61713663e-02,8.81872813e-01,1.32703098e+00
2.63750000e-01,9.22298718e-01,1.02845795e-01,8.74109135e-01,1.31597584e+00
2.66250000e-01,9.17281449e-01,1.09675835e-01,8.66221175e-01,1.30478369e+00
2.68750000e-01,9.12175340e-01,1.16652015e-01,8.58223354e-01,1.29347697e+00
2.71250000e-01,9.06988138e-01,1.23765295e-01,8.50129325e-01,1.28207678e+00
2.73750000e-01,9.01727184e-01,1.31007091e-01,8.41951948e-01,1.27060289e+00
2.76250000e-01,8.96399404e-01,1.38369281e-01,8.33703292e-01,1.25907367e+00
2.78750000e-01,8.91011309e-01,1.45844209e-01,8.25394643e-01,1.24750621e+00
2.81250000e-01,8.85569008e-01,1.53424676e-01,8.17036523e-01,1.23591627e+00
2.83750000e-01,8.80078213e-01,1.61103932e-01,8.08638715e-01,1.22431841e+00
2.86250000e-01,8.74544259e-01,1.68875660e-01,8.00210295e-01,1.21272599e+00
2.88750000e-01,8.68972116e-01,1.76733957e-01,7.91759666e-01,1.20115124e+00
2.91250000e-01,8.63366413e-01,1.84673316e-01,7.83294594e-01,1.18960537e+00
2.93750000e-01,8.57731451e-01,1.92688603e-01,7.74822246e-01,1.17809857e+00
2.96250000e-01,8.52071227e-01,2.00775037e-01,7.66349226e-01,1.16664012e+00
2.98750000e-01,8.46389450e-01,2.08928171e-01,7.57881612e-01,1.15523845e+00
3.01250000e-01,8.40689561e-01,2.17143866e-01,7.49424996e-01,1.14390116e+00
3.03750000e-01,8.34974754e-01,2.25418271e-01,7.40984510e-01,1.13263515e+00
