x,rho,vx,P,E
1.25000000e-03,1.00000000e+00,8.14305189e-13,1.00000000e+00,1.49992500e+00
3.75000000e-03,1.00000000e+00,-2.26660167e-12,1.00000000e+00,1.49992500e+00
6.25000000e-03,1.00000000e+00,-4.55590217e-12,1.00000000e+00,1.49992500e+00
8.75000000e-03,1.00000000e+00,6.88753361e-12,1.00000000e+00,1.49992500e+00
1.12500000e-02,1.00000000e+00,1.59287877e-11,1.00000000e+00,1.49992500e+00
1.37500000e-02,1.00000000e+00,-2.51065457e-11,1.00000000e+00,1.49992500e+00
1.62500000e-02,1.00000000e+00,-5.71019495e-11,1.00000000e+00,1.49992500e+00
1.87500000e-02,1.00000000e+00,9.77795307e-11,1.00000000e+00,1.49992500e+00
2.12500000e-02,1.00000000e+00,2.10857932e-10,1.00000000e+00,1.49992500e+00
2.37500000e-02,1.00000000e+00,-3.56004015e-10,1.00000000e+00,1.49992500e+00
2.62500000e-02,1.00000000e+00,-7.51984127e-10,1.00000000e+00,1.49992501e+00
2.87500000e-02,9.99999999e-01,1.27560216e-09,9.99999998e-01,1.49992500e+00
3.12500000e-02,9.99999998e-01,2.84683112e-09,9.99999996e-01,1.49992500e+00
3.37500000e-02,1.00000000e+00,-4.62282122e-09,1.00000001e+00,1.49992501e+00
3.62500000e-02,1.00000001e+00,-8.47768263e-09,1.00000001e+00,1.49992502e+00
3.87500000e-02,9.99999992e-01,1.02596093e-08,9.99999987e-01,1.49992498e+00
4.12500000e-02,9.99999977e-01,3.03269249e-08,9.99999961e-01,1.49992495e+00
4.37500000e-02,1.00000001e+00,-1.93433907e-08,1.00000002e+00,1.49992504e+00
4.62500000e-02,1.00000006e+00,-7.15831595e-08,1.00000009e+00,1.49992514e+00
4.87500000e-02,1.00000001e+00,-8.24654559e-09,1.00000001e+00,1.49992502e+00
5.12500000e-02,9.99999835e-01,2.12747877e-07,9.99999725e-01,1.49992459e+00
5.37500000e-02,9.99999906e-01,1.21476362e-07,9.99999843e-01,1.49992477e+00
5.62500000e-02,1.00000035e+00,-4.54298758e-07,1.00000059e+00,1.49992588e+00
5.87500000e-02,1.00000048e+00,-6.20101593e-07,1.00000080e+00,1.49992620e+00
6.12500000e-02,9.99999279e-01,9.30891370e-07,9.99998798e-01,1.49992320e+00
6.37500000e-02,9.99998665e-01,1.72293237e-06,9.99997776e-01,1.49992167e+00
6.62500000e-02,1.00000089e+00,-1.15516086e-06,1.00000149e+00,1.49992724e+00
6.87500000e-02,1.00000263e+00,-3.39825161e-06,1.00000439e+00,1.49993158e+00
7.12500000e-02,1.00000088e+00,-1.14139307e-06,1.00000147e+00,1.49992721e+00
7.37500000e-02,9.99994194e-01,7.49500907e-06,9.99990324e-01,1.49991049e+00
7.62500000e-02,9.99993584e-01,8.28274611e-06,9.99989307e-01,1.49990897e+00
7.87500000e-02,1.00001063e+00,-1.37262302e-05,1.00001772e+00,1.49995158e+00
8.12500000e-02,1.00002491e+00,-3.21561663e-05,1.00004151e+00,1.49998727e+00
8.37500000e-02,9.99987732e-01,1.58387859e-05,9.99979553e-01,1.49989434e+00
8.62500000e-02,9.99952606e-01,6.11868746e-05,9.99921010e-01,1.49980653e+00
8.87500000e-02,9.99956812e-01,5.57528699e-05,9.99928024e-01,1.49981705e+00
9.12500000e-02,1.00009292e+00,-1.19963290e-04,1.00015488e+00,1.50015733e+00
9.37500000e-02,1.00015954e+00,-2.05978942e-04,1.00026594e+00,1.50032391e+00
9.62500000e-02,9.99887876e-01,1.44778275e-04,9.99813135e-01,1.49964473e+00
9.87500000e-02,9.99689032e-01,4.01476657e-04,9.99481802e-01,1.49914783e+00
1.01250000e-01,9.99840448e-01,2.05835754e-04,9.99734240e-01,1.49952640e+00
1.03750000e-01,1.00046591e+00,-6.01275178e-04,1.00077663e+00,1.50109007e+00
1.06250000e-01,1.00088829e+00,-1.14683445e-03,1.00148123e+00,1.50214740e+00
1.08750000e-01,1.00001399e+00,-1.78742344e-05,1.00002349e+00,1.49996024e+00
1.11250000e-01,9.98830762e-01,1.51031956e-03,9.98052150e-01,1.49700451e+00
1.13750000e-01,9.98138260e-01,2.40459326e-03,9.96900232e-01,1.49527847e+00
1.16250000e-01,1.00006925e+00,-9.02607296e-05,1.00011496e+00,1.50009744e+00
1.18750000e-01,1.00204940e+00,-2.64323303e-03,1.00341930e+00,1.50505720e+00
1.21250000e-01,1.00324515e+00,-4.18968006e-03,1.00541790e+00,1.50806025e+00
1.23750000e-01,1.00005965e+00,-7.45471660e-05,1.00009835e+00,1.50007252e+00
1.26250000e-01,9.96793306e-01,4.14687117e-03,9.94664397e-01,1.49193057e+00
1.28750000e-01,9.94772277e-01,6.75810390e-03,9.91311453e-01,1.48691555e+00
1.31250000e-01,1.00009424e+00,-1.29747912e-04,1.00015441e+00,1.50015661e+00
1.33750000e-01,1.00553886e+00,-7.13290802e-03,1.00925813e+00,1.51383709e+00
1.36250000e-01,1.00876912e+00,-1.13208605e-02,1.01468316e+00,1.52201329e+00
1.38750000e-01,1.00025081e+00,-3.06274287e-04,1.00041061e+00,1.50054094e+00
1.41250000e-01,9.91450447e-01,1.10868891e-02,9.85814977e-01,1.47870947e+00
1.43750000e-01,9.85777743e-01,1.84241571e-02,9.76483237e-01,1.46481893e+00
1.46250000e-01,1.00044011e+00,-6.12002638e-04,1.00071490e+00,1.50099748e+00
1.48750000e-01,1.01357965e+00,-1.74163497e-02,1.02278504e+00,1.53425458e+00
1.51250000e-01,1.02250956e+00,-2.90321092e-02,1.03792864e+00,1.55724604e+00
1.53750000e-01,1.00730793e+00,-9.35540367e-03,1.01226392e+00,1.51836405e+00
1.56250000e-01,9.87654262e-01,1.61160679e-02,9.79564690e-01,1.46940183e+00
1.58750000e-01,9.74148671e-01,3.36909964e-02,9.57361399e-01,1.43652317e+00
1.61250000e-01,9.78739120e-01,2.72895144e-02,9.65147974e-01,1.44801402e+00
1.63750000e-01,1.01452835e+00,-1.85406195e-02,1.02443518e+00,1.53675031e+00
1.66250000e-01,1.03794036e+00,-4.84800241e-02,1.06425532e+00,1.59752291e+00
1.68750000e-01,1.04304620e+00,-5.52121093e-02,1.07326399e+00,1.61140530e+00
1.71250000e-01,1.00913459e+00,-1.15063177e-02,1.01512869e+00,1.52268370e+00
1.73750000e-01,9.79599739e-01,2.72026033e-02,9.65840510e-01,1.44905077e+00
1.76250000e-01,9.54847228e-01,5.90307962e-02,9.26420533e-01,1.39122497e+00
1.78750000e-01,9.48944577e-01,6.65271330e-02,9.17119258e-01,1.37771005e+00
1.81250000e-01,1.00560987e+00,-7.25530671e-03,1.00950173e+00,1.51420336e+00
1.83750000e-01,1.04883200e+00,-6.14865118e-02,1.08259572e+00,1.62579500e+00
1.86250000e-01,1.07106115e+00,-9.00019079e-02,1.12197983e+00,1.68722359e+00
1.88750000e-01,1.07515165e+00,-9.52575212e-02,1.12903540e+00,1.69834638e+00
1.91250000e-01,1.04181147e+00,-5.32466218e-02,1.07077902e+00,1.60756510e+00
1.93750000e-01,1.01069409e+00,-1.33026676e-02,1.01737008e+00,1.52606824e+00
1.96250000e-01,9.77979139e-01,2.95038290e-02,9.62609519e-01,1.44426774e+00
1.98750000e-01,9.45531545e-01,7.16689776e-02,9.11216443e-01,1.36918466e+00
2.01250000e-01,9.25178280e-01,9.94689544e-02,8.78436887e-01,1.32216634e+00
2.03750000e-01,9.33833055e-01,8.68367816e-02,8.92498945e-01,1.34220233e+00
2.06250000e-01,9.91848312e-01,1.16627267e-02,9.86002694e-01,1.47899755e+00
2.08750000e-01,1.03034875e+00,-3.82748834e-02,1.05070165e+00,1.57672839e+00
2.11250000e-01,1.05110972e+00,-6.58724054e-02,1.08609645e+00,1.63134369e+00
2.13750000e-01,1.06229302e+00,-7.31158994e-02,1.10562520e+00,1.66119436e+00
2.16250000e-01,1.05584913e+00,-7.24352425e-02,1.09442040e+00,1.64431847e+00
2.18750000e-01,1.04578802e+00,-6.29899198e-02,1.07697443e+00,1.61745557e+00
2.21250000e-01,1.04067352e+00,-5.01564840e-02,1.06797902e+00,1.60319743e+00
2.23750000e-01,1.03429284e+00,-3.88509663e-02,1.05716161e+00,1.58644371e+00
2.26250000e-01,1.02499222e+00,-3.22419569e-02,1.04184373e+00,1.56322022e+00
2.28750000e-01,1.01652861e+00,-2.47235995e-02,1.02727477e+00,1.54114579e+00
2.31250000e-01,1.01135548e+00,-1.42836548e-02,1.01829219e+00,1.52746509e+00
2.33750000e-01,1.00562982e+00,-3.60718922e-03,1.00865311e+00,1.51291056e+00
2.36250000e-01,9.97831554e-01,3.73944810e-03,9.95948947e-01,1.49385570e+00
2.38750000e-01,9.89807691e-01,1.12429443e-02,9.82555281e-01,1.47382179e+00
2.41250000e-01,9.83889250e-01,2.06225469e-02,9.72716913e-01,1.45921164e+00
2.43750000e-01,9.78089148e-01,3.08397610e-02,9.63047091e-01,1.44496354e+00
2.46250000e-01,9.71105122e-01,3.89514317e-02,9.51560024e-01,1.42800536e+00
2.48750000e-01,9.63372975e-01,4.68108443e-02,9.39127607e-01,1.40967648e+00
2.51250000e-01,9.57080282e-01,5.58493996e-02,9.28851927e-01,1.39470087e+00
2.53750000e-01,9.51204265e-01,6.58193572e-02,9.19213121e-01,1.38081114e+00
2.56250000e-01,9.44539447e-01,7.44974688e-02,9.08479215e-01,1.36527173e+00
2.58750000e-01,9.37315288e-01,8.26287679e-02,8.96798896e-01,1.34833085e+00
2.61250000e-01,9.30698837e-01,9.15122783e-02,8.86364673e-01,1.33337760e+00
2.63750000e-01,9.24442100e-01,1.01259706e-01,8.76794239e-01,1.31986500e+00
2.66250000e-01,9.17995863e-01,1.10273146e-01,8.66583593e-01,1.30539189e+00
2.68750000e-01,9.10990397e-01,1.18522175e-01,8.55467614e-01,1.28953584e+00
2.71250000e-01,9.04274396e-01,1.27180814e-01,8.44906503e-01,1.27460969e+00
2.73750000e-01,8.98193744e-01,1.36649529e-01,8.35451333e-01,1.26150037e+00
2.76250000e-01,8.92022746e-01,1.46091103e-01,8.25890864e-01,1.24829340e+00
2.78750000e-01,8.85398540e-01,1.54803122e-01,8.15722438e-01,1.23413133e+00
2.81250000e-01,8.78678491e-01,1.63495037e-01,8.05472212e-01,1.21989172e+00
2.83750000e-01,8.72395383e-01,1.72600878e-01,7.95932785e-01,1.20683428e+00
2.86250000e-01,8.66234331e-01,1.81931248e-01,7.86551530e-01,1.19410404e+00
2.88750000e-01,8.59895900e-01,1.90808474e-01,7.76880187e-01,1.18091551e+00
2.91250000e-01,8.53400825e-01,1.99558792e-01,7.67057327e-01,1.16752126e+00
2.93750000e-01,8.47119529e-01,2.08614089e-01,7.57745308e-01,1.15499439e+00
2.96250000e-01,8.40990437e-01,2.18004397e-01,7.48799033e-01,1.14312681e+00
2.98750000e-01,8.34791939e-01,2.27140576e-01,7.39704840e-01,1.13103643e+00
3.01250000e-01,8.28455301e-01,2.35920164e-01,7.30315895e-01,1.11847429e+00
3.03750000e-01,8.22220012e-01,2.44760787e-01,7.21058439e-01,1.10616230e+00
3.06250000e-01,8.16213578e-01,2.53884494e-01,7.12239200e-01,1.09461086e+00
3.08750000e-01,8.10207956e-01,2.63123248e-01,7.03543426e-01,1.08330928e+00
3.11250000e-01,8.04103662e-01,2.72141990e-01,6.94752735e-01,1.07185346e+00
3.13750000e-01,7.97948039e-01,2.81070697e-01,6.85922251e-01,1.06035118e+00
3.16250000e-01,7.91946563e-01,2.90132820e-01,6.77346701e-01,1.04930112e+00
3.18750000e-01,7.86063977e-01,2.99341634e-01,6.68964108e-01,1.03861379e+00
3.21250000e-01,7.80142797e-01,3.08420500e-01,6.60556446e-01,1.02788997e+00
3.23750000e-01,7.74110955e-01,3.17322775e-01,6.52046733e-01,1.01699526e+00
3.26250000e-01,7.68117175e-01,3.26264791e-01,6.43664825e-01,1.00633151e+00
3.28750000e-01,7.62279389e-01,3.35397901e-01,6.35569683e-01,9.96181930e-01
3.31250000e-01,7.56508181e-01,3.44609537e-01,6.27591047e-01,9.86259345e-01
3.33750000e-01,7.50725125e-01,3.53696620e-01,6.19595394e-01,9.76304968e-01
3.36250000e-01,7.44911870e-01,3.62678811e-01,6.11569647e-01,9.66299939e-01
3.38750000e-01,7.39161572e-01,3.71700968e-01,6.03675538e-01,9.56529910e-01
3.41250000e-01,7.33471870e-01,3.80822112e-01,5.95947391e-01,9.47062449e-01
3.43750000e-01,7.27760262e-01,3.89924901e-01,5.88273979e-01,9.37691705e-01
3.46250000e-01,7.22008354e-01,3.98925729e-01,5.80587500e-01,9.28288540e-01
3.48750000e-01,7.16290470e-01,4.07914859e-01,5.72970557e-01,9.19006274e-01
3.51250000e-01,7.10726705e-01,4.17041063e-01,5.65566955e-01,9.10113966e-01
3.53750000e-01,7.05250466e-01,4.26247267e-01,5.58285094e-01,9.01453099e-01
3.56250000e-01,6.99742070e-01,4.35350071e-01,5.51001484e-01,8.92771850e-01
3.58750000e-01,6.94149293e-01,4.44303294e-01,5.43664323e-01,8.83970127e-01
3.61250000e-01,6.88565276e-01,4.53253167e-01,5.36402053e-01,8.75291738e-01
