x,rho,vx,P,E
8.25000000e-01,2.33603153e-01,8.52161288e-01,2.98799520e-01,5.32995707e-01
8.35000000e-01,2.34411213e-01,8.51182103e-01,2.99968841e-01,5.34847513e-01
8.45000000e-01,2.37301812e-01,8.52708247e-01,3.05377299e-01,5.44315467e-01
8.55000000e-01,2.39968194e-01,8.29202248e-01,3.11357190e-01,5.49510663e-01
8.65000000e-01,1.92952078e-01,5.99529675e-01,2.21506107e-01,3.66919494e-01
8.75000000e-01,1.27854548e-01,3.16883583e-02,1.04388329e-01,1.56638858e-01
8.85000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
8.95000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.05000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.15000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.25000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.35000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.45000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.55000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.65000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.75000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.85000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
9.95000000e-01,1.25000000e-01,0.00000000e+00,1.00000000e-01,1.49992500e-01
